Ref,Val,Package,PosX,PosY,Rot,Side
"C1","100nF 100V","C_0805_2012Metric",220.3300,-103.0500,270.0000,top
"C2","1uF","C_0805_2012Metric",215.5000,-104.7000,0.0000,top
"C3","100nF","C_0805_2012Metric",215.5000,-106.7000,0.0000,top
"R1","10R","R_0805_2012Metric",220.3000,-99.4500,90.0000,top
"R2","10R","R_0805_2012Metric",220.3000,-106.6000,270.0000,top
"R3","10K","R_0805_2012Metric",212.0000,-106.7000,180.0000,top
"U1","INA229","VSSOP-10_3x3mm_P0.5mm",214.5000,-101.9000,0.0000,top
