Designator,Mid X,Mid Y,Layer,Rotation
"C1",220.3300,-103.0500,top,270.0000
"C2",215.5000,-104.7000,top,0.0000
"C3",215.5000,-106.7000,top,0.0000
"R1",220.3000,-99.4500,top,90.0000
"R2",220.3000,-106.6000,top,270.0000
"R3",212.0000,-106.7000,top,180.0000
"U1",214.5000,-101.9000,top,270.0000
